Date,Time,Topic,Message
2019-11-24,15:01:58,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1896647 1576325582176 
1896754 1576325582216 
1897819 1576325582257 
1897290 1576325582299 
1896894 1576325582338 
1896894 1576325582378 
1897233 1576325582416 
1897493 1576325582467 
1897748 1576325582496 
1897442 1576325582538 
1897442 1576325582576 
1898893 1576325582616 
1899118 1576325582658 
1899181 1576325582697 
1898892 1576325582741 
1898892 1576325582776 
1899535 1576325582815 
1900007 1576325582856 
1905259 1576325582897 
1910110 1576325582937 
"
2019-11-24,15:01:59,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1910110 1576325582976 
1920174 1576325583018 
1905785 1576325583055 
1904875 1576325583097 
1919419 1576325583137 
1919419 1576325583178 
1917182 1576325583216 
1993828 1576325583258 
1917358 1576325583296 
1912068 1576325583337 
1912068 1576325583376 
1913930 1576325583416 
1915843 1576325583456 
1909764 1576325583496 
1904694 1576325583536 
1904694 1576325583576 
1904784 1576325583616 
1904511 1576325583656 
1904422 1576325583697 
1908607 1576325583738 
"
2019-11-24,15:02:00,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1908607 1576325583776 
1902859 1576325583816 
1905114 1576325583856 
1902383 1576325583898 
1902566 1576325583937 
1902566 1576325583977 
1901717 1576325584017 
1902357 1576325584055 
1901716 1576325584096 
1901260 1576325584136 
1901260 1576325584183 
1900824 1576325584217 
1901490 1576325584256 
1901694 1576325584296 
1900913 1576325584337 
1900913 1576325584376 
1901810 1576325584416 
1901883 1576325584457 
1903288 1576325584496 
1901685 1576325584536 
"
2019-11-24,15:02:01,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1901685 1576325584578 
1903065 1576325584617 
1901925 1576325584658 
1901891 1576325584699 
1901271 1576325584738 
1901271 1576325584778 
1901307 1576325584818 
1901098 1576325584857 
1900800 1576325584897 
1901462 1576325584939 
1901462 1576325584977 
1901023 1576325585016 
1900580 1576325585056 
1900439 1576325585096 
1900262 1576325585137 
1900262 1576325585183 
1899455 1576325585217 
1899066 1576325585256 
1898553 1576325585297 
1898210 1576325585337 
"
2019-11-24,15:02:01,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1898210 1576325585376 
1899153 1576325585417 
1898166 1576325585456 
1897919 1576325585497 
1898301 1576325585538 
1898301 1576325585576 
1897673 1576325585618 
1897693 1576325585658 
1897568 1576325585697 
1896713 1576325585742 
1896713 1576325585778 
1896618 1576325585817 
1896661 1576325585858 
1896337 1576325585898 
1896579 1576325585936 
1896579 1576325585977 
1896431 1576325586019 
1896434 1576325586056 
1896163 1576325586097 
1896962 1576325586137 
"
2019-11-24,15:02:02,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1896962 1576325586178 
1895789 1576325586217 
1895542 1576325586257 
1902525 1576325586298 
1896027 1576325586337 
1896027 1576325586377 
1899202 1576325586419 
1906276 1576325586457 
1897812 1576325586498 
1895317 1576325586536 
1895317 1576325586576 
1898922 1576325586618 
1898642 1576325586657 
1958792 1576325586697 
1902524 1576325586742 
1902524 1576325586777 
2009857 1576325586817 
1910561 1576325586857 
1897184 1576325586897 
1896883 1576325586936 
"
2019-11-24,15:02:03,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1896883 1576325586977 
1895293 1576325587018 
1895061 1576325587057 
1895501 1576325587099 
1894939 1576325587137 
1894939 1576325587179 
1895227 1576325587219 
1894741 1576325587257 
1895289 1576325587298 
1895034 1576325587337 
1895034 1576325587377 
1895014 1576325587417 
1894999 1576325587458 
1895476 1576325587498 
1895268 1576325587537 
1895268 1576325587578 
1895122 1576325587616 
1894701 1576325587657 
1894802 1576325587704 
1895953 1576325587742 
"
2019-11-24,15:02:04,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1895953 1576325587777 
1894948 1576325587818 
1895192 1576325587858 
1895678 1576325587898 
1894985 1576325587939 
1894985 1576325587979 
1894989 1576325588018 
1895133 1576325588057 
1895592 1576325588098 
1894970 1576325588146 
1894970 1576325588178 
1895212 1576325588217 
1895588 1576325588257 
1896490 1576325588298 
1896815 1576325588337 
1896815 1576325588377 
1900108 1576325588418 
1902295 1576325588457 
1904231 1576325588498 
1906963 1576325588538 
"
2019-11-24,15:02:05,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1906963 1576325588577 
1905733 1576325588618 
1906113 1576325588658 
1907139 1576325588698 
1908342 1576325588747 
1908342 1576325588777 
1909247 1576325588817 
1909599 1576325588859 
1912039 1576325588899 
1919763 1576325588938 
1919763 1576325588978 
1913145 1576325589018 
1910188 1576325589056 
1910918 1576325589097 
1911736 1576325589138 
1911736 1576325589177 
1911120 1576325589217 
1960953 1576325589277 
1915718 1576325589297 
1911433 1576325589337 
"
2019-11-24,15:02:05,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1911433 1576325589378 
1910560 1576325589418 
1911327 1576325589458 
1911291 1576325589501 
1911978 1576325589540 
1911978 1576325589580 
1910135 1576325589620 
1910690 1576325589659 
1910639 1576325589710 
1910530 1576325589740 
1910530 1576325589781 
1909582 1576325589820 
1908799 1576325589858 
1908750 1576325589899 
1906779 1576325589939 
1906779 1576325589979 
1907354 1576325590018 
1905365 1576325590058 
1902954 1576325590098 
1903353 1576325590139 
"
2019-11-24,15:02:06,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1903353 1576325590178 
1901873 1576325590219 
1905375 1576325590258 
1901107 1576325590300 
1900216 1576325590338 
1900216 1576325590378 
1900629 1576325590418 
1899510 1576325590459 
1899705 1576325590498 
1899933 1576325590538 
1899933 1576325590578 
1900015 1576325590623 
1901866 1576325590657 
1901809 1576325590699 
1899631 1576325590747 
1899631 1576325590785 
1901098 1576325590819 
1903159 1576325590858 
2037399 1576325590899 
1912816 1576325590939 
"
2019-11-24,15:02:07,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1912816 1576325590978 
1900295 1576325591018 
1899561 1576325591058 
1899347 1576325591099 
1899722 1576325591138 
1899722 1576325591179 
1900151 1576325591219 
1899370 1576325591260 
1899155 1576325591299 
1899610 1576325591338 
1899610 1576325591378 
1899620 1576325591418 
1899694 1576325591458 
1899920 1576325591498 
1899624 1576325591538 
1899624 1576325591577 
1899721 1576325591618 
1899248 1576325591659 
1899677 1576325591699 
1900864 1576325591742 
"
2019-11-24,15:02:08,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1900864 1576325591778 
1900808 1576325591818 
1900822 1576325591860 
1900665 1576325591900 
1899614 1576325591939 
1899614 1576325591978 
1899683 1576325592018 
1899883 1576325592057 
1899382 1576325592100 
1899980 1576325592139 
1899980 1576325592179 
1899516 1576325592219 
1900208 1576325592259 
1901579 1576325592299 
1922413 1576325592339 
1922413 1576325592379 
1902048 1576325592418 
1988326 1576325592459 
1908640 1576325592500 
1900794 1576325592538 
"
2019-11-24,15:02:09,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1900794 1576325592578 
1899939 1576325592620 
1899813 1576325592660 
1900096 1576325592701 
1899067 1576325592740 
1899067 1576325592780 
1899802 1576325592823 
1900743 1576325592859 
1899830 1576325592901 
1900861 1576325592941 
1900861 1576325592981 
1899925 1576325593019 
1900366 1576325593059 
1899901 1576325593099 
1899590 1576325593139 
1899590 1576325593178 
1899466 1576325593218 
1899791 1576325593259 
1899635 1576325593300 
1899981 1576325593339 
"
2019-11-24,15:02:10,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1899981 1576325593378 
1899543 1576325593419 
1899689 1576325593461 
1899382 1576325593500 
1899803 1576325593538 
1899803 1576325593578 
1899686 1576325593619 
1899638 1576325593658 
1899516 1576325593700 
1899465 1576325593743 
1899465 1576325593778 
1899855 1576325593819 
1899790 1576325593858 
1899680 1576325593898 
1899506 1576325593939 
1899506 1576325593978 
1899598 1576325594018 
1899521 1576325594058 
1900060 1576325594099 
1900068 1576325594138 
"
2019-11-24,15:02:10,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1900068 1576325594178 
1901231 1576325594218 
1899762 1576325594259 
1899414 1576325594302 
1900442 1576325594341 
1900442 1576325594379 
1899206 1576325594420 
1899412 1576325594460 
1900298 1576325594502 
1900061 1576325594539 
1900061 1576325594580 
1899968 1576325594619 
1901699 1576325594659 
1910236 1576325594699 
1900462 1576325594743 
1900462 1576325594779 
1898881 1576325594819 
1899403 1576325594858 
1899648 1576325594899 
1899746 1576325594939 
"
2019-11-24,15:02:11,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1899746 1576325594979 
1898906 1576325595020 
1899773 1576325595058 
1899494 1576325595099 
1899411 1576325595139 
1899411 1576325595180 
1909676 1576325595219 
1902799 1576325595259 
1998966 1576325595299 
1909636 1576325595339 
1909636 1576325595380 
1901030 1576325595420 
1899502 1576325595459 
1899055 1576325595500 
1899022 1576325595538 
1899022 1576325595579 
1899045 1576325595619 
1899090 1576325595659 
1899395 1576325595699 
1898843 1576325595743 
"
2019-11-24,15:02:12,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1898843 1576325595778 
1899201 1576325595819 
1899322 1576325595859 
1898992 1576325595900 
1899094 1576325595939 
1899094 1576325595980 
1899218 1576325596019 
1898821 1576325596058 
1898562 1576325596101 
1898752 1576325596140 
1898752 1576325596178 
1899001 1576325596220 
1899160 1576325596259 
1898224 1576325596299 
1899006 1576325596341 
1899006 1576325596379 
1899228 1576325596419 
1902244 1576325596459 
1899810 1576325596499 
1899386 1576325596538 
"
2019-11-24,15:02:13,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1899386 1576325596579 
1899115 1576325596619 
1898830 1576325596658 
1899552 1576325596701 
1899823 1576325596742 
1899823 1576325596779 
1900612 1576325596820 
1902979 1576325596861 
1899979 1576325596899 
1902389 1576325596939 
1902389 1576325596978 
1900910 1576325597020 
1900146 1576325597059 
1899812 1576325597099 
1900070 1576325597140 
1900070 1576325597181 
1899836 1576325597219 
1900234 1576325597259 
1903291 1576325597300 
1903195 1576325597340 
"
2019-11-24,15:02:14,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1903195 1576325597380 
1961085 1576325597421 
1909470 1576325597461 
1905202 1576325597500 
1904925 1576325597540 
1904925 1576325597580 
1905513 1576325597620 
1907302 1576325597661 
1907562 1576325597701 
1914155 1576325597740 
1914155 1576325597779 
1908351 1576325597820 
1907679 1576325597859 
1908069 1576325597900 
1907724 1576325597939 
1907724 1576325597980 
1907956 1576325598019 
1908030 1576325598059 
1908517 1576325598099 
1907934 1576325598140 
"
2019-11-24,15:02:14,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1907934 1576325598180 
1908742 1576325598226 
1909181 1576325598261 
1909436 1576325598300 
1908612 1576325598341 
1908612 1576325598381 
1909403 1576325598420 
1909920 1576325598461 
1909142 1576325598501 
1909688 1576325598539 
1909688 1576325598581 
1909433 1576325598620 
1909027 1576325598660 
1909125 1576325598701 
1908571 1576325598743 
1908571 1576325598779 
1908726 1576325598819 
1908829 1576325598860 
1908898 1576325598899 
1909339 1576325598939 
"
2019-11-24,15:02:15,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1909339 1576325598980 
1909978 1576325599020 
1909920 1576325599064 
1909602 1576325599102 
1912123 1576325599141 
1912123 1576325599181 
1909883 1576325599221 
1910991 1576325599259 
1910792 1576325599300 
1919357 1576325599341 
1919357 1576325599380 
1978922 1576325599419 
2031268 1576325599461 
1919954 1576325599501 
1908056 1576325599540 
1908056 1576325599580 
1906904 1576325599620 
1906239 1576325599660 
1906535 1576325599700 
1906498 1576325599739 
"
2019-11-24,15:02:16,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1906498 1576325599779 
1906652 1576325599820 
1906563 1576325599860 
1906491 1576325599900 
1906751 1576325599941 
1906751 1576325599981 
1906685 1576325600020 
1907001 1576325600061 
1907016 1576325600101 
1906805 1576325600140 
1906805 1576325600180 
1906563 1576325600219 
1906901 1576325600259 
1906531 1576325600300 
1906631 1576325600340 
1906631 1576325600379 
1906094 1576325600419 
1906484 1576325600459 
1906596 1576325600501 
1906469 1576325600540 
"
2019-11-24,15:02:17,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1906469 1576325600581 
1906163 1576325600621 
1906182 1576325600661 
1906308 1576325600701 
1906217 1576325600742 
1906217 1576325600782 
1906414 1576325600822 
1906231 1576325600861 
1906220 1576325600903 
1910820 1576325600940 
1910820 1576325600980 
1911425 1576325601021 
1909201 1576325601059 
1914896 1576325601100 
1908032 1576325601140 
1908032 1576325601179 
1907218 1576325601221 
1912882 1576325601261 
1914981 1576325601300 
2035348 1576325601339 
"
2019-11-24,15:02:17,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","2035348 1576325601380 
2031739 1576325601421 
1922030 1576325601460 
1913147 1576325601501 
2058444 1576325601543 
2058444 1576325601582 
1924020 1576325601621 
1910915 1576325601660 
1910837 1576325601701 
1910400 1576325601753 
1910400 1576325601780 
1910653 1576325601820 
1911062 1576325601860 
1911802 1576325601900 
1911257 1576325601940 
1911257 1576325601981 
1911177 1576325602020 
1911081 1576325602060 
1911850 1576325602101 
1911192 1576325602140 
"
2019-11-24,15:02:18,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1911192 1576325602180 
1910522 1576325602221 
1909513 1576325602261 
1909304 1576325602300 
1908298 1576325602341 
1908298 1576325602383 
1907638 1576325602421 
1907319 1576325602463 
1907201 1576325602503 
1906957 1576325602541 
1906957 1576325602581 
1906130 1576325602620 
1906183 1576325602661 
1906018 1576325602702 
1905228 1576325602742 
1905228 1576325602781 
1905260 1576325602820 
1905067 1576325602860 
1903814 1576325602901 
1902517 1576325602941 
"
2019-11-24,15:02:19,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1902517 1576325602980 
1901639 1576325603021 
1901588 1576325603060 
1901481 1576325603100 
1899744 1576325603141 
1899744 1576325603181 
1900049 1576325603220 
1899429 1576325603260 
1910827 1576325603302 
1899011 1576325603340 
1899011 1576325603380 
1898315 1576325603420 
1897701 1576325603460 
1898239 1576325603501 
1897859 1576325603541 
1897859 1576325603580 
1897883 1576325603620 
1898182 1576325603661 
1897893 1576325603700 
1898531 1576325603741 
"
2019-11-24,15:02:20,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1898531 1576325603782 
1899466 1576325603820 
1902611 1576325603861 
1994337 1576325603903 
1945094 1576325603941 
1945094 1576325603981 
1904763 1576325604023 
1901367 1576325604060 
1901228 1576325604102 
1903956 1576325604141 
1903956 1576325604180 
1915135 1576325604221 
2054681 1576325604260 
1917086 1576325604301 
1903937 1576325604340 
1903937 1576325604380 
1903877 1576325604420 
1925609 1576325604460 
1906468 1576325604502 
1903119 1576325604540 
"
2019-11-24,15:02:21,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1903119 1576325604580 
1903517 1576325604623 
1902763 1576325604661 
1904139 1576325604702 
1904913 1576325604747 
1904913 1576325604782 
1904313 1576325604822 
1905086 1576325604862 
1906807 1576325604904 
1904518 1576325604944 
1904518 1576325604982 
1904812 1576325605022 
1904673 1576325605060 
1905218 1576325605102 
1905276 1576325605141 
1905276 1576325605180 
1904892 1576325605221 
1905931 1576325605260 
1906382 1576325605301 
1906268 1576325605341 
"
2019-11-24,15:02:21,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1906268 1576325605381 
1906251 1576325605421 
1907169 1576325605461 
1907209 1576325605502 
1907757 1576325605540 
1907757 1576325605582 
1907654 1576325605621 
1908171 1576325605661 
1908921 1576325605701 
1908387 1576325605741 
1908387 1576325605781 
1908660 1576325605820 
1909248 1576325605861 
1909990 1576325605901 
1909579 1576325605942 
1909579 1576325605980 
1909508 1576325606020 
1909529 1576325606061 
1909570 1576325606101 
1909417 1576325606141 
"
2019-11-24,15:02:22,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1909417 1576325606182 
1909889 1576325606221 
1911545 1576325606260 
1910507 1576325606302 
1910362 1576325606341 
1910362 1576325606381 
1911282 1576325606422 
1911412 1576325606462 
1913855 1576325606505 
1912514 1576325606542 
1912514 1576325606582 
2012900 1576325606622 
1921748 1576325606663 
1912491 1576325606701 
1911523 1576325606743 
1911523 1576325606783 
1912149 1576325606821 
1911877 1576325606862 
1912475 1576325606904 
1911981 1576325606941 
"
2019-11-24,15:02:23,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1911981 1576325606982 
1912092 1576325607022 
1911641 1576325607072 
1914570 1576325607113 
1914700 1576325607144 
1914700 1576325607182 
2031530 1576325607223 
1923623 1576325607265 
1923782 1576325607303 
1913435 1576325607342 
1913435 1576325607384 
1911420 1576325607432 
1912156 1576325607462 
1911718 1576325607503 
1911509 1576325607541 
1911509 1576325607581 
1912840 1576325607621 
1911289 1576325607660 
1911415 1576325607707 
1911468 1576325607743 
"
2019-11-24,15:02:24,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1911468 1576325607781 
1911210 1576325607822 
1911213 1576325607863 
1911722 1576325607903 
1911050 1576325607942 
1911050 1576325607983 
1911562 1576325608021 
1911422 1576325608062 
1911554 1576325608102 
1911040 1576325608144 
1911040 1576325608184 
1910439 1576325608223 
1911192 1576325608264 
1911284 1576325608303 
1909795 1576325608344 
1909795 1576325608381 
1908960 1576325608423 
1907526 1576325608463 
1906023 1576325608503 
1904670 1576325608542 
"
2019-11-24,15:02:25,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1904670 1576325608582 
1905032 1576325608622 
1904058 1576325608661 
1904242 1576325608705 
1902778 1576325608743 
1902778 1576325608783 
1901651 1576325608823 
1901016 1576325608865 
1898778 1576325608903 
1897554 1576325608944 
1897554 1576325608981 
1896971 1576325609021 
1895048 1576325609061 
1894768 1576325609102 
1894051 1576325609142 
1894051 1576325609183 
1894500 1576325609221 
1894203 1576325609261 
1904986 1576325609303 
1894449 1576325609341 
"
2019-11-24,15:02:25,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1894449 1576325609381 
1893232 1576325609422 
1894114 1576325609463 
1893219 1576325609502 
1919293 1576325609544 
1919293 1576325609583 
1895470 1576325609621 
1892989 1576325609662 
1893015 1576325609703 
1893257 1576325609744 
1893257 1576325609783 
1893502 1576325609821 
1893039 1576325609861 
1893710 1576325609903 
1893577 1576325609943 
1893577 1576325609982 
1893123 1576325610021 
1893170 1576325610061 
1893728 1576325610101 
1893596 1576325610142 
"
2019-11-24,15:02:26,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1893596 1576325610182 
1894237 1576325610222 
1893959 1576325610263 
1894527 1576325610303 
1894877 1576325610341 
1894877 1576325610382 
1894371 1576325610422 
1894572 1576325610462 
1894840 1576325610504 
1895154 1576325610543 
1895154 1576325610581 
1894577 1576325610627 
1894868 1576325610662 
1895460 1576325610702 
1895965 1576325610742 
1895965 1576325610781 
1895841 1576325610821 
1896213 1576325610862 
1896903 1576325610902 
1896705 1576325610942 
"
2019-11-24,15:02:27,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1896705 1576325610982 
1896501 1576325611023 
1897099 1576325611061 
1896445 1576325611103 
1917070 1576325611142 
1917070 1576325611182 
1897342 1576325611222 
1895692 1576325611263 
1895464 1576325611303 
1894681 1576325611344 
1894681 1576325611382 
1895052 1576325611425 
1894482 1576325611462 
1894127 1576325611502 
1893786 1576325611542 
1893786 1576325611584 
1893794 1576325611622 
1893513 1576325611661 
1893105 1576325611702 
1893359 1576325611743 
"
2019-11-24,15:02:28,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1893359 1576325611781 
1894144 1576325611823 
1893692 1576325611862 
1893427 1576325611903 
1893777 1576325611943 
1893777 1576325611983 
1893113 1576325612021 
1893743 1576325612064 
1893024 1576325612102 
1898699 1576325612149 
1898699 1576325612183 
1894229 1576325612222 
1895825 1576325612262 
1894398 1576325612303 
1896263 1576325612341 
1896263 1576325612382 
1896731 1576325612422 
1897802 1576325612463 
1896273 1576325612502 
1896564 1576325612542 
"
2019-11-24,15:02:29,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1896564 1576325612583 
1896752 1576325612621 
1896774 1576325612663 
1899923 1576325612704 
1897671 1576325612742 
1897671 1576325612786 
1898206 1576325612822 
1896456 1576325612862 
1896726 1576325612904 
1896479 1576325612942 
1896479 1576325612981 
1895710 1576325613023 
1896279 1576325613061 
1896423 1576325613102 
1895494 1576325613143 
1895494 1576325613182 
1895494 1576325613223 
1895012 1576325613263 
1895566 1576325613303 
1894693 1576325613342 
"
2019-11-24,15:02:29,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1894693 1576325613382 
1894615 1576325613422 
1894369 1576325613463 
1894482 1576325613503 
1893393 1576325613543 
1893393 1576325613583 
1893779 1576325613623 
1893629 1576325613662 
1893446 1576325613704 
1892640 1576325613746 
1892640 1576325613783 
1893526 1576325613823 
1893203 1576325613862 
1893481 1576325613903 
1892728 1576325613943 
1892728 1576325613983 
1894044 1576325614022 
1893783 1576325614062 
1893223 1576325614103 
1893496 1576325614142 
"
2019-11-24,15:02:30,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1893496 1576325614182 
1893650 1576325614222 
1894243 1576325614263 
1895133 1576325614305 
1896592 1576325614343 
1896592 1576325614384 
1896525 1576325614424 
1898087 1576325614462 
1897017 1576325614504 
1898110 1576325614542 
1898110 1576325614583 
1898856 1576325614622 
1899007 1576325614662 
1898496 1576325614704 
1905663 1576325614743 
1905663 1576325614781 
1899559 1576325614823 
1899766 1576325614862 
1906117 1576325614903 
1898577 1576325614943 
"
2019-11-24,15:02:31,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1898577 1576325614982 
1897474 1576325615025 
1896593 1576325615062 
1897028 1576325615104 
1896742 1576325615144 
1896742 1576325615183 
1896055 1576325615224 
1895543 1576325615263 
1894966 1576325615305 
1894347 1576325615343 
1894347 1576325615382 
1894529 1576325615423 
1894497 1576325615462 
1894061 1576325615503 
1894197 1576325615542 
1894197 1576325615583 
1893901 1576325615623 
1893582 1576325615662 
1894018 1576325615703 
1894154 1576325615742 
"
2019-11-24,15:02:32,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1894154 1576325615784 
1893785 1576325615822 
1894124 1576325615862 
1893551 1576325615903 
1893846 1576325615943 
1893846 1576325615983 
1893739 1576325616023 
1893831 1576325616063 
1893882 1576325616103 
1893469 1576325616144 
1893469 1576325616182 
1893893 1576325616222 
1894155 1576325616262 
1893863 1576325616303 
1893670 1576325616343 
1893670 1576325616382 
1893667 1576325616423 
1895025 1576325616463 
1893630 1576325616504 
1896507 1576325616543 
"
2019-11-24,15:02:33,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1896507 1576325616583 
1893836 1576325616622 
1894566 1576325616663 
1893508 1576325616702 
1893531 1576325616743 
1893531 1576325616782 
1893788 1576325616823 
1893738 1576325616864 
1893008 1576325616904 
1897504 1576325616943 
1897504 1576325616983 
1893708 1576325617022 
1893650 1576325617062 
1892878 1576325617103 
1893505 1576325617142 
1893505 1576325617182 
1895194 1576325617222 
1893175 1576325617263 
1895568 1576325617303 
1893629 1576325617343 
"
2019-11-24,15:02:33,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1893629 1576325617383 
1893319 1576325617424 
1892873 1576325617463 
1893047 1576325617504 
1892928 1576325617544 
1892928 1576325617584 
1893498 1576325617624 
1894989 1576325617675 
1894032 1576325617714 
1895609 1576325617744 
1895609 1576325617784 
1895727 1576325617823 
1990145 1576325617863 
1903422 1576325617903 
1895004 1576325617942 
1895004 1576325617982 
1893281 1576325618023 
1892746 1576325618061 
1892956 1576325618102 
1893517 1576325618143 
"
2019-11-24,15:02:34,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1893517 1576325618183 
1892735 1576325618223 
1893103 1576325618263 
1893294 1576325618303 
1892752 1576325618342 
1892752 1576325618382 
1892866 1576325618425 
1892458 1576325618465 
1892879 1576325618505 
1893250 1576325618543 
1893250 1576325618582 
1892332 1576325618623 
1893039 1576325618664 
1893107 1576325618703 
1892260 1576325618744 
1892260 1576325618783 
1892990 1576325618822 
1892507 1576325618863 
1892540 1576325618903 
1892423 1576325618943 
"
2019-11-24,15:02:35,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1892423 1576325618982 
1892615 1576325619023 
1892749 1576325619064 
1893121 1576325619106 
1892969 1576325619143 
1892969 1576325619183 
1893009 1576325619224 
1892925 1576325619265 
1892890 1576325619308 
1893244 1576325619349 
1893244 1576325619384 
1893347 1576325619424 
1893080 1576325619462 
1894952 1576325619512 
1893743 1576325619543 
1893743 1576325619582 
1893448 1576325619622 
1893169 1576325619662 
1892565 1576325619704 
1892604 1576325619743 
"
2019-11-24,15:02:36,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1892604 1576325619783 
1893203 1576325619823 
1893807 1576325619864 
1896281 1576325619904 
1896834 1576325619943 
1896834 1576325619983 
1894370 1576325620024 
1892722 1576325620063 
1893343 1576325620104 
1893118 1576325620144 
1893118 1576325620183 
1893401 1576325620224 
1892888 1576325620263 
1892786 1576325620304 
1893142 1576325620343 
1893142 1576325620383 
1892450 1576325620422 
1892668 1576325620463 
1902418 1576325620504 
1893132 1576325620543 
"
